
  -1.3802112417116059       -2.0346696096955226       -1.5098513174553152     
  -1.6812412373755872       -2.6341697884701292       -2.1090500984488543     
  -1.9822712330395684       -3.2353863488920993       -2.7099445286739692     
  -2.2833012287035497       -3.8371333784030650       -3.3114880772713473     
  -2.5843312243675309       -4.4390639513799304       -3.9133063885070123     
  -2.8853612200315122       -5.0410658501785228       -4.5152494527383489     

