  -1.3802112417116059       -3.3706837637226745       -2.7958085321523880     
  -1.6812412373755872       -4.6611132951534300       -3.9577086563125410     
  -1.9822712330395684       -5.9210304476337043       -4.9636399902965040     
  -2.2833012287035497       -7.1566368796187181       -5.8915193800934249     
  -2.5843312243675309       -8.3770107020768414       -6.7998369900700437     
  -2.8853612200315122       -9.5825616244062406       -7.7040380338729104   
